,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,international,european_or_international,time_to_first_funding,status_encoded
29107,Telesphere Networks,Wireless,48260819.0,acquired,USA,AZ,Phoenix,Scottsdale,4.0,1,2000,0.0,48260819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,8.463013698630137,0
29111,Telisma,Software,5260000.0,acquired,FRA,other,Paris,Paris,2.0,1,2000,0.0,5260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3640000.0,0.0,0.0,0.0,1,european,6.046575342465753,0
29120,Tello,Curated Web,3700000.0,acquired,USA,CA,SF Bay Area,Palo Alto,2.0,2,2010,1000000.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4904109589041096,0
29124,Tellwiki,Curated Web,0.0,closed,USA,NE,Omaha,Omaha,1.0,2,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.08493150684931507,1
29135,Telovations,Web Hosting,7858472.0,acquired,USA,FL,Tampa,Tampa,3.0,2,2006,0.0,7358472.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,6500000.0,858472.0,0.0,0.0,0.0,0.0,0.0,0,international,0.2,0
29137,Telx,Web Hosting,43500000.0,acquired,USA,NY,New York City,New York,1.0,1,2000,0.0,43500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,9.427397260273972,0
29144,TempMine,Recruiting,18000.0,closed,USA,MA,Boston,Boston,1.0,1,2009,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.6931506849315069,1
29148,Tempolib,Mobile,235800.0,closed,FRA,other,Marseille,Marseille,1.0,3,2009,0.0,0.0,0.0,0.0,0.0,0.0,235800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-1.1643835616438356,1
29158,Tenders.es,Local Businesses,340966.0,acquired,ESP,other,Madrid,Madrid,1.0,4,2009,0.0,0.0,0.0,0.0,0.0,0.0,340966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.26575342465753427,0
29170,TenMarks Education,Education,4820000.0,acquired,USA,MA,Boston,Chestnut Hill,4.0,1,2009,0.0,3000000.0,0.0,0.0,0.0,1820000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.15342465753424658,0
29187,Teranetics,Semiconductors,63047100.0,acquired,USA,CA,SF Bay Area,San Jose,4.0,1,2000,0.0,63047100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0,international,6.8931506849315065,0
29188,Teranode,Software,10400000.0,closed,USA,WA,Seattle,Seattle,2.0,1,2002,0.0,9500000.0,0.0,0.0,0.0,900000.0,0.0,0.0,0.0,0.0,0.0,9500000.0,0.0,0.0,0.0,0.0,0.0,0,international,3.6986301369863015,1
29195,Tercica,Biotechnology,83000000.0,acquired,USA,CA,SF Bay Area,Brisbane,2.0,1,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.786301369863014,0
29205,Terracotta,Software,28999999.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,1,2003,0.0,28999999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0,international,3.158904109589041,0
29228,testhub,Information Services,0.0,acquired,other,other,other,other,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.5753424657534247,0
29261,Textic,Mobile,389652.0,acquired,GBR,other,London,Maidenhead,1.0,1,2005,0.0,0.0,0.0,0.0,0.0,389652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,3.4602739726027396,0
29265,TextPayMe,Messaging,0.0,acquired,USA,WA,Seattle,Redmond,1.0,12,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,0
29278,That's Solar,Clean Energy,4200000.0,closed,USA,CA,SF Bay Area,San Francisco,1.0,1,2011,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.27671232876712326,1
29284,The 5th Base,Curated Web,2500.0,closed,other,other,other,other,1.0,2,2005,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,5.36986301369863,1
29307,The Beauty Tribe,Social Media,100000.0,closed,DEU,other,Munich,Munich,1.0,5,2010,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.0821917808219178,1
29329,The Climate Corporation,Agriculture,108900000.0,acquired,USA,CA,SF Bay Area,San Francisco,4.0,1,2006,0.0,104600000.0,0.0,0.0,0.0,0.0,4300000.0,0.0,0.0,0.0,12600000.0,42000000.0,50000000.0,0.0,0.0,0.0,0.0,0,international,1.0,0
29342,The DoBand Campaign,Social Network Media,63500.0,closed,USA,NY,Elmira,Ithaca,2.0,6,2010,23500.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.4876712328767123,1
29346,The Echo Nest,Reviews and Recommendations,25609989.0,acquired,USA,MA,Boston,Somerville,4.0,7,2005,0.0,25609989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17300000.0,0.0,0.0,0.0,0,international,3.158904109589041,0
29347,The Echo System,Apps,3344209.0,acquired,USA,NY,New York City,New York,2.0,11,2010,0.0,3344209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.073972602739726,0
29356,The Fab Shoes,E-Commerce,0.0,acquired,ESP,other,ESP - Other,Hospitalet De Llobregat,2.0,3,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.07945205479452055,0
29359,The Fanfare Group,Enterprise Software,34085228.0,acquired,USA,CA,SF Bay Area,Mountain View,4.0,1,2004,0.0,34085228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0027397260273974,0
29364,The Fizzback Group,Customer Service,5000000.0,acquired,GBR,other,London,London,1.0,1,2005,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,2.1616438356164385,0
29368,The Football Social Club,Social Network Media,860760.0,closed,FRA,other,Paris,Paris,2.0,7,2009,560760.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.01643835616438356,1
29373,The Gifts Project,Social Commerce,1000000.0,acquired,ISR,other,Tel Aviv,Tel Aviv,2.0,11,2009,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0821917808219178,0
29394,The Huffington Post,Publishing,37000000.0,acquired,USA,NY,New York City,New York,5.0,5,2005,2000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,5000000.0,25000000.0,0.0,0.0,0.0,0.0,0,international,-0.021917808219178082,0
29407,The Kernel,News,30000.0,acquired,GBR,other,London,London,1.0,12,2011,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.21095890410958903,0
29477,The Saints,other,0.0,acquired,other,other,other,other,1.0,1,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,4.1945205479452055,0
29492,The Society,Hospitality,1500000.0,closed,USA,CO,Denver,Lakewood,2.0,1,2007,500000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
29514,The Wedding Favor,Social Media,100000.0,closed,other,other,other,other,1.0,8,2010,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
29515,The Whoot,Networking,0.0,closed,USA,PA,Philadelphia,Malvern,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
29550,TheMarkets,Finance,30000000.0,acquired,USA,NY,New York City,New York,1.0,1,2000,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,7.531506849315068,0
29551,ThemBid,Classifieds,0.0,closed,USA,CA,Ontario - Inland Empire,Rancho Cucamonga,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4136986301369863,1
29559,thePlatform,Games,8000000.0,acquired,USA,WA,Seattle,Seattle,1.0,1,2000,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,6.035616438356165,0
29589,ThermalTherapeuticSystems,Health Care,3508462.0,closed,USA,PA,Pittsburgh,Pittsburgh,2.0,6,2006,0.0,3508462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,3.504109589041096,1
29603,thesweetlink,Privacy,0.0,closed,USA,FL,Palm Beaches,West Palm Beach,1.0,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
29607,TheVegibox.com,Local,32155.0,closed,GBR,other,Lymington,Lymington,1.0,11,2011,32155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,0.9972602739726028,1
29612,Thing Labs,Software,3685000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,6,2009,0.0,3685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3685000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.9780821917808219,0
29616,ThingWorx,Software,12999977.0,acquired,USA,PA,Philadelphia,Downingtown,2.0,1,2009,0.0,12999977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.126027397260274,0
29617,Think Big Analytics,Big Data,4200010.0,acquired,USA,CA,SF Bay Area,Mountain View,2.0,8,2010,3000000.0,1200010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.9643835616438357,0
29631,Thinkfuse,Enterprise Software,532000.0,acquired,USA,WA,Seattle,Seattle,2.0,8,2010,12000.0,0.0,0.0,0.0,0.0,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.25205479452054796,0
29637,ThinkNear,Advertising,1630000.0,acquired,USA,NY,New York City,New York,2.0,1,2011,1630000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.019178082191780823,0
29656,ThisLife,Photography,2750000.0,acquired,USA,CA,SF Bay Area,Palo Alto,1.0,1,2010,2750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.473972602739726,0
29675,Threadbox,Messaging,2000000.0,acquired,USA,CA,SF Bay Area,Alamo,2.0,11,2008,1500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.6027397260273972,0
29677,threadsy,Messaging,6300000.0,acquired,USA,CA,SF Bay Area,San Francisco,2.0,6,2008,0.0,6300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.18082191780821918,0
29684,Three Melons,Games,600000.0,acquired,ARG,other,Buenos Aires,Buenos Aires,1.0,11,2005,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,3.3945205479452056,0
29688,Three Screen Games,Fantasy Sports,500000.0,closed,USA,PA,Philadelphia,Yardley,1.0,1,2009,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7643835616438356,1
29705,Thryve,Software,50000.0,closed,other,other,other,other,1.0,1,2012,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.2493150684931507,1
29708,Thucy,Education,10000.0,closed,USA,CA,Los Angeles,Rancho Santa Margarita,1.0,3,2011,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.5506849315068493,1
29709,Thumb,Advice,11540578.0,acquired,USA,NY,New York City,New York,4.0,5,2010,0.0,10340578.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,9840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8356164383561644,0
29714,Thumbplay,Music,43500019.0,acquired,USA,NY,New York City,New York,4.0,9,2004,0.0,43500019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,18000000.0,10500019.0,0.0,0,international,2.1616438356164385,0
29719,Thwapr,iPhone,2000000.0,closed,USA,NY,New York City,New York,2.0,1,2007,0.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.0027397260273974,1
29720,THYME,Online Scheduling,0.0,acquired,USA,IL,Chicago,Chicago,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4821917808219178,0
29732,Tiberium,Software,98064.0,closed,GBR,other,London,Milton Keynes,1.0,4,2004,98064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,2.7013698630136984,1
29733,Tibion Bionic Technologies,Health Care,18038630.0,acquired,USA,CA,CA - Other,Moffett Field,4.0,1,2002,0.0,16337998.0,0.0,0.0,0.0,1700632.0,0.0,0.0,0.0,0.0,6162998.0,10175000.0,0.0,0.0,0.0,0.0,0.0,0,international,8.112328767123287,0
29742,Ticket Monster (Korea),E-Commerce,10959636.0,acquired,KOR,other,Seoul,Seoul,2.0,2,2010,0.0,10959636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.4958904109589041,0
29765,Tidalwave Trader,Stock Exchanges,200000.0,closed,USA,CA,SF Bay Area,Mountain View,1.0,1,2008,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
29768,Tideway,Software,27000000.0,acquired,GBR,other,London,London,3.0,1,2002,0.0,27000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27000000.0,0.0,0.0,0.0,0.0,1,european,0.915068493150685,0
29791,Tilck,E-Commerce,0.0,closed,other,other,other,other,1.0,2,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,1
29794,Tilera,Semiconductors,127522596.0,acquired,USA,CA,SF Bay Area,San Jose,7.0,1,2004,0.0,127522596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,23000000.0,25000000.0,45000000.0,0.0,0.0,0.0,0,international,1.4493150684931506,0
29803,Timbre,Mobile,360000.0,acquired,USA,MA,Boston,Cambridge,1.0,9,2012,360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4191780821917808,0
29805,Time Bomb Deals,Advertising,425000.0,closed,USA,CO,Denver,Denver,1.0,4,2011,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.7534246575342466,1
29810,TimeBridge,Collaboration,12400000.0,acquired,USA,CA,SF Bay Area,Mountain View,3.0,5,2005,0.0,12400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.1780821917808219,0
29825,TimeSight Systems,Security,6549170.0,closed,USA,NJ,NJ - Other,Mount Laurel,5.0,1,2008,0.0,5299170.0,0.0,0.0,0.0,1250000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8054794520547945,1
29841,Tiny Pictures,Photography,11200000.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,8,2005,0.0,11200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,7200000.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.25205479452054796,0
29842,Tiny Post,Guides,300000.0,acquired,USA,CA,SF Bay Area,Palo Alto,2.0,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.11506849315068493,0
29843,Tiny Prints,Gift Card,0.0,acquired,USA,CA,SF Bay Area,Sunnyvale,1.0,1,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,4.3123287671232875,0
29852,Tinypay.me,Marketplaces,1000000.0,closed,NLD,other,The Hague,Delft,1.0,1,2010,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,1.643835616438356,1
29854,Tioga Energy,Clean Technology,45000000.0,closed,USA,CA,SF Bay Area,San Mateo,4.0,1,2007,0.0,44000000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,24000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4246575342465753,1
29858,TipCity,Android,350000.0,closed,USA,CA,San Diego,San Diego,1.0,6,2009,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.915068493150685,1
29859,Tipjoy,Charity,1000000.0,closed,USA,MA,MA - Other,Arlington Heights,2.0,5,2014,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-6.383561643835616,1
29860,Tipping Bucket,Enterprise Software,72000.0,closed,USA,UT,Salt Lake City,Provo,2.0,4,2009,22000.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-0.019178082191780823,1
29862,Tippr,Curated Web,0.0,acquired,USA,WA,Seattle,Seattle,1.0,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,-1.336986301369863,0
29865,Tipstar,E-Commerce,212361.0,closed,GBR,other,Gateshead,Gateshead,1.0,10,2007,212361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,1.356164383561644,1
29867,Tipzu,E-Commerce,70000.0,acquired,other,other,other,other,1.0,1,2007,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.1643835616438356,0
29871,Tirendo,E-Commerce,0.0,acquired,other,other,other,other,2.0,10,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-0.7479452054794521,0
29885,Tivity,Networking,18000.0,closed,USA,NY,Syracuse,Syracuse,1.0,5,2010,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,2.010958904109589,1
29901,TNC,Curated Web,0.0,acquired,other,other,other,other,1.0,1,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.0,0
29907,TOA Technologies,SaaS,96200000.0,acquired,USA,OH,Cleveland,Beachwood,3.0,1,2003,0.0,96200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,17200000.0,66000000.0,0.0,0.0,0,international,5.424657534246576,0
29924,TokBox,Archiving,26000000.0,acquired,USA,CA,SF Bay Area,San Francisco,3.0,5,2007,0.0,26000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,10000000.0,12000000.0,0.0,0.0,0.0,0.0,0,international,0.6547945205479452,0
29938,Tomfoolery,Mobile,1700000.0,closed,USA,CA,SF Bay Area,San Francisco,2.0,8,2012,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.4986301369863014,1
29944,TOMS Shoes,E-Commerce,300000.0,acquired,USA,CA,Los Angeles,Los Angeles,1.0,1,2006,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.3287671232876712,0
29951,Tongxue,SNS,6000000.0,closed,other,other,other,other,1.0,3,2013,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,-3.9917808219178084,1
29956,Toolmeet,Curated Web,0.0,closed,ITA,other,Turin,Torino,1.0,12,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,european,-0.915068493150685,1
29967,Top Prospect,Social Media,0.0,closed,USA,CA,SF Bay Area,San Francisco,2.0,1,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.0,1
29970,Top10 Media,News,3500000.0,acquired,USA,MA,Boston,Cambridge,1.0,1,2005,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.8273972602739725,0
29971,Top100.cn,Music,1000000.0,closed,other,other,other,other,1.0,1,2005,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,5.515068493150685,1
29975,TopCoder,Software,11311711.0,acquired,USA,CT,Hartford,Glastonbury,1.0,4,2001,0.0,11311711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,9.112328767123287,0
29978,Topera,Medical Devices,31518531.0,acquired,USA,CA,San Diego,San Diego,3.0,1,2010,2748531.0,28770000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,0.0,0.0,0.0,0.0,0,international,2.3698630136986303,0
29982,Topicmarks,Natural Language Processing,150000.0,acquired,other,other,other,other,1.0,1,2009,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,2.208219178082192,0
29993,Topspin Media,Software,0.0,acquired,USA,CA,Los Angeles,Santa Monica,2.0,6,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.25205479452054796,0
29994,Topsy Labs,Twitter Applications,35200000.0,acquired,USA,CA,SF Bay Area,San Francisco,6.0,1,2007,0.0,32200000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,900000.0,11000000.0,15000000.0,0.0,0.0,0.0,0.0,0,international,0.9616438356164384,0
29999,Torando Labs,Curated Web,900001.0,acquired,USA,NY,New York City,New York,1.0,1,2012,900001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.3068493150684932,0
30001,Torbit,Web Development,584988.0,acquired,USA,CA,SF Bay Area,San Mateo,1.0,11,2010,584988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,0.8465753424657534,0
30004,TORIA,Hotels,0.0,closed,MKD,other,Skopje,Skopje,1.0,3,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,0.9671232876712329,1
30038,Touchdown Technologies,Semiconductors,13150000.0,acquired,USA,CA,Los Angeles,Baldwin Park,1.0,1,2003,0.0,13150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13150000.0,0.0,0.0,0.0,0.0,0.0,0,international,2.9205479452054797,0
30049,"Touchring Co., Ltd.",Social Network Media,2000000.0,closed,KOR,other,Seoul,Seoul,1.0,5,2007,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,international,1.663013698630137,1
30057,Toura,iPad,5692160.0,acquired,USA,NY,New York City,New York,4.0,1,2009,0.0,3842160.0,0.0,0.0,0.0,350000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,international,1.0712328767123287,0
