,name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,time_to_first_funding,time_first_to_last_funding,status_encoded
96,265 Network,Software,2000000.0,operating,CHN,other,Beijing,Beijing,1.0,1,2004,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9178082191780822,0.0,2
97,27 bards,Tourism,0.0,operating,USA,CA,SF Bay Area,Stanford,1.0,1,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8493150684931507,0.0,2
98,27 Perry,E-Commerce,118000.0,closed,USA,CO,Denver,Boulder,1.0,7,2012,118000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18904109589041096,0.0,1
99,28msec,Software,5844811.0,operating,USA,CA,SF Bay Area,Palo Alto,1.0,1,2008,0.0,5844811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8273972602739725,0.0,2
100,2AdPro Media Solutions,Outsourcing,0.0,operating,USA,CA,Los Angeles,Woodland Hills,1.0,9,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5808219178082192,0.0,2
101,2B Angels,other,1000000.0,operating,ISR,other,Tel Aviv,Herzliya,1.0,1,2009,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.835616438356165,0.0,2
102,2C2P,Software,3000000.0,operating,THA,other,Bangkok,Bangkok,3.0,1,2003,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005479452054795,3.421917808219178,2
103,2can,Mobile,7000000.0,operating,RUS,other,Moscow,Moscow,2.0,4,2012,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38904109589041097,1.5780821917808219,2
104,2Catalyze,Software,6785876.0,operating,CAN,ON,Toronto,Toronto,1.0,1,2008,0.0,6785876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.649315068493151,0.0,2
105,2CODE Online,Software,0.0,operating,other,other,other,other,1.0,10,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7506849315068493,0.0,2
106,2CRisk,Software,383000.0,operating,AUS,other,Brisbane,Brisbane,2.0,7,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2493150684931507,2.5287671232876714,2
107,2degreesmobile,Mobile,165000000.0,operating,NZL,other,Auckland,Auckland,1.0,1,2009,0.0,0.0,0.0,0.0,0.0,165000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463013698630137,0.0,2
108,2DOLife.com,Software,250000.0,operating,USA,CA,SF Bay Area,San Pablo,1.0,12,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9452054794520548,0.0,2
109,2GO Mobile Solutions,Software,275000.0,operating,USA,TX,Dallas,Plano,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271232876712329,0.0,2
110,2heuresavant,other,33457.0,operating,FRA,other,Paris,Paris,1.0,1,2010,33457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958904109589041,0.0,2
111,2houses,Curated Web,966728.0,operating,BEL,other,Brussels,Bel,2.0,5,2011,106626.0,860102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,860102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27123287671232876,1.2575342465753425,2
112,2nd Watch,Corporate IT,37644420.0,operating,USA,WA,Seattle,Seattle,4.0,1,2010,0.0,37644420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000000.0,0.0,0.0,0.0,0.0,0.0,1.9287671232876713,2.8575342465753426,2
113,2NDNATURE,other,20000.0,operating,USA,CA,SF Bay Area,Santa Cruz,1.0,1,2004,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.252054794520548,0.0,2
114,2NGageU,Mobile Social,58000.0,operating,USA,VT,VT - Other,Williston,1.0,12,2011,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958904109589041,0.0,2
115,2Nite2Nite.net,Advertising,6000.0,operating,USA,CA,Sacramento,Elk Grove,1.0,9,2013,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
116,2Peer (Qlipso),Curated Web,0.0,operating,other,other,other,other,1.0,9,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04657534246575343,0.0,2
117,2theloo,Hospitality,0.0,operating,other,other,other,other,1.0,2,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3945205479452056,0.0,2
118,2threads,Art,300000.0,operating,AUS,other,Sydney,Sydney,2.0,5,2004,100000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.252054794520548,0.8356164383561644,2
119,2U,Software,95875000.0,operating,USA,MD,Baltimore,Hanover,6.0,1,2008,2275000.0,93600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,20000000.0,32500000.0,31100000.0,0.0,0.0,0.0,0.0,1.2301369863013698,4.578082191780822,2
120,2Vancouver,Navigation,80000.0,operating,CAN,BC,Vancouver,Vancouver,1.0,1,2012,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6520547945205479,0.0,2
121,3 Four 5 Group,other,0.0,operating,USA,NV,Las Vegas,Las Vegas,1.0,12,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8794520547945206,0.0,2
122,3-V Biosciences,Biotechnology,78089000.0,operating,USA,CA,SF Bay Area,Menlo Park,4.0,3,2007,0.0,78089000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,2.361643835616438,3.9506849315068493,2
123,30 Second Showcase,Photography,25000.0,operating,USA,NJ,Newark,Clifton,1.0,4,2013,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13424657534246576,0.0,2
124,303 Luxury Car Service,Transportation,0.0,operating,USA,CO,Denver,Denver,1.0,9,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10684931506849316,0.0,2
125,312 Capital,Finance,500000.0,operating,USA,IL,Chicago,Chicago,1.0,1,2013,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6465753424657534,0.0,2
126,31Dover,Wine And Spirits,2274716.0,operating,GBR,other,London,London,1.0,7,2012,0.0,2274716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2274716.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657534246575343,0.0,2
127,3225 films,News,0.0,operating,USA,PA,Philadelphia,Philadelphia,1.0,9,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052054794520547946,0.0,2
128,33Across,Advertising,25654560.0,operating,USA,NY,New York City,New York,5.0,9,2007,750000.0,24904560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284560.0,9000000.0,13100000.0,0.0,0.0,0.0,0.0,0.0,1.4356164383561645,3.4493150684931506,2
129,360Cities,Maps,0.0,operating,CZE,other,Prague,Prague,1.0,1,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915068493150685,0.0,2
130,360Guanxi,Life Sciences,5000000.0,operating,CHN,other,Shanghai,Shanghai,1.0,1,2000,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.421917808219177,0.0,2
131,360imaging,Biotechnology,1000000.0,operating,USA,GA,Atlanta,Atlanta,2.0,1,2005,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.835616438356165,1.16986301369863,2
132,360incentives.com,Software,7650000.0,operating,CAN,ON,Toronto,Whitby,1.0,1,2008,0.0,7650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.043835616438356,0.0,2
133,360Learning,Corporate Training,1543920.0,operating,FRA,other,Paris,Paris,1.0,1,2010,1543920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.747945205479452,0.0,2
134,360pi,Artificial Intelligence,4100000.0,operating,CAN,ON,Ottawa,Ottawa,2.0,7,2007,0.0,4100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808219178082192,1.3287671232876712,2
135,360T,Finance,0.0,operating,DEU,other,Frankfurt,Frankfurt Am Main,1.0,1,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.134246575342466,0.0,2
136,365 Data Centers,Services,16000000.0,operating,USA,CA,SF Bay Area,Emeryville,1.0,1,2012,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6931506849315068,0.0,2
137,365 docobites,Entertainment,0.0,operating,AUS,other,Sydney,Sydney,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2438356164383562,0.0,2
138,365 Retail Markets,Software,0.0,operating,USA,MI,Detroit,Troy,1.0,8,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.534246575342466,0.0,2
139,365looks,Fashion,73047.0,operating,ESP,other,ESP - Other,other,2.0,12,2011,73047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030136986301369864,0.5835616438356165,2
140,365net,Mobile,2203975.0,operating,other,other,other,other,1.0,1,2006,0.0,0.0,0.0,2203975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3287671232876712,0.0,2
141,365Scores,Sports,6700000.0,operating,ISR,other,Tel Aviv,Tel Aviv,2.0,1,2008,0.0,6700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.079452054794521,1.6684931506849314,2
142,37coins,Bitcoin,25000.0,operating,USA,CA,SF Bay Area,Sunnyvale,1.0,1,2014,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2
143,37mhealth,Mobile,1629549.0,operating,CHN,other,CHN - Other,other,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,1629549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1616438356164382,0.0,2
144,382 Communications,Mobile,1600000.0,operating,USA,MA,Boston,Quincy,1.0,1,2010,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.032876712328767,0.0,2
145,3BaysOver,Online Travel,1719583.0,operating,CHE,other,Geneva,Geneva,2.0,8,2011,375000.0,0.0,0.0,0.0,0.0,0.0,1344583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9424657534246577,2
146,3C Plus,Web Development,75000.0,operating,BRA,other,Curitiba,Curitiba,1.0,1,2013,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
147,3CI,Biotechnology,133620.0,operating,ITA,other,Bolzano,Bolzano,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0027397260273974,0.0,2
148,3ClickEMR Corporation,Electronic Health Records,500000.0,closed,USA,MA,Boston,West Roxbury,2.0,6,2010,250000.0,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397260273972603,1
149,3CLogic,Customer Service,5740000.0,operating,USA,MD,"Washington, D.C.",Rockville,2.0,1,2005,0.0,4200000.0,0.0,0.0,1540000.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04109589041096,1.1342465753424658,2
150,3D Biomatrix,Biotechnology,1465000.0,operating,USA,MI,Detroit,Ann Arbor,1.0,1,2010,1465000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0986301369863014,0.0,2
151,3D Control Systems,Enterprise Software,28000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,3,2013,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958904109589041,0.0,2
152,3D Data,other,250000.0,operating,USA,MA,Boston,Quincy,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4164383561643836,0.0,2
153,3D FUTURE VISION II,Games,503000.0,closed,USA,FL,Orlando,Longwood,2.0,1,2011,0.0,503000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712328767123288,1.747945205479452,1
154,3D Hubs,3D Printing,4500000.0,operating,NLD,other,Amsterdam,Amsterdam,2.0,4,2013,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4054794520547945,1.0164383561643835,2
155,3D Industri.es,3D,1200000.0,operating,USA,OH,Cincinnati,Cincinnati,2.0,1,2011,350000.0,0.0,0.0,0.0,0.0,0.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1643835616438356,1.0,2
156,"3D Operations, Inc.",other,7500.0,operating,other,other,other,other,1.0,6,2014,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09315068493150686,0.0,2
157,3D Product Imaging,3D Technology,240000.0,operating,other,other,other,other,2.0,1,2013,0.0,0.0,0.0,0.0,205000.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36712328767123287,2
158,3D Robotics,Drones,35000000.0,operating,USA,CA,San Diego,San Diego,3.0,1,2009,0.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8465753424657536,1.8630136986301369,2
159,3D Sports Technology,Software,909940.0,operating,USA,MN,Minneapolis,Minneapolis,3.0,1,2010,0.0,909940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0547945205479452,2.5095890410958903,2
160,3d Vision Systems,Hardware + Software,150000.0,operating,USA,MI,Detroit,Ann Arbor,1.0,1,2009,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9232876712328766,0.0,2
161,3D-4U,other,750000.0,operating,USA,WA,WA - Other,Pullman,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.786301369863014,0.0,2
162,3DBin,E-Commerce,400000.0,operating,USA,CA,SF Bay Area,Redwood City,1.0,2,2009,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.682191780821918,0.0,2
163,3Derm Systems,Physicians,0.0,operating,USA,CT,Hartford,New Haven,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252054794520548,0.0,2
164,3Discovered,Automotive,0.0,operating,USA,IL,Chicago,Chicago,1.0,1,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.895890410958904,0.0,2
165,3DiVi Company,Software,2670000.0,operating,RUS,other,RUS - Other,Miass,2.0,4,2011,1870000.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2465753424657534,1.7506849315068493,2
166,3Dmena,other,30000.0,operating,other,other,other,other,1.0,8,2014,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5863013698630137,0.0,2
167,3DMGAME,Video,732064.0,operating,other,other,other,other,1.0,1,2001,0.0,0.0,0.0,0.0,0.0,0.0,732064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.334246575342465,0.0,2
168,3DSoC,Mobile,2065000.0,operating,IND,other,Bangalore,Bangalore,2.0,6,2006,0.0,2065000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240000.0,825000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5013698630136987,2.6684931506849314,2
169,3FLOZ,Health and Wellness,750000.0,operating,USA,NY,New York City,New York,1.0,11,2009,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.791780821917808,0.0,2
170,3Funnel,Business Analytics,0.0,operating,FRA,other,Picardie,Irles,1.0,2,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
171,3G Multimedia,Mobile,1700000.0,operating,HUN,other,Budapest,Budapest,2.0,9,2009,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295890410958904,1.4986301369863013,2
172,3Guppies,Music,20000000.0,operating,USA,WA,Seattle,Seattle,1.0,1,2003,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26027397260274,0.0,2
173,3GV8 International Inc,Mobile,746185.0,operating,CHN,other,Beijing,Beijing,2.0,7,2005,0.0,746185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6657534246575343,0.9232876712328767,2
174,3i Systems,Semiconductors,13708150.0,closed,CHN,other,Guangdong,Guangdong,3.0,11,2006,0.0,13708150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.5315068493150683,1
175,3Jam,Messaging,4000000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,1,2005,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.495890410958904,0.0,2
176,3KeyIt,Software,0.0,operating,USA,AR,Fayetteville,Fayetteville,1.0,2,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627397260273973,0.0,2
177,3Leaf,Web Hosting,65000000.0,acquired,USA,CA,SF Bay Area,Santa Clara,3.0,6,2004,0.0,65000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,20000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.5863013698630137,3.7260273972602738,0
178,3LM,Android,1500000.0,acquired,other,other,other,other,1.0,7,2010,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,3Pillar Global,Software,25920000.0,operating,USA,VA,"Washington, D.C.",Fairfax,4.0,8,2006,0.0,22520000.0,0.0,0.0,0.0,3400000.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4986301369863013,3.3534246575342466,2
180,3Play Media,Software,1011601.0,operating,USA,MA,Boston,Cambridge,3.0,1,2007,50000.0,961601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.106849315068493,1.6986301369863013,2
181,3PointData,other,0.0,operating,other,other,other,other,1.0,1,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.673972602739726,0.0,2
182,3rd Planet,Curated Web,1500000.0,operating,CHN,other,CHN - Other,other,2.0,5,2010,0.0,1000000.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7205479452054795,1.2219178082191782,2
183,3ROAM,Mobile,1394250.0,operating,FRA,other,Nice,Mougins,1.0,1,2005,0.0,1394250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871232876712329,0.0,2
184,3scale,Developer APIs,5000000.0,operating,ESP,other,Barcelona,Barcelona,2.0,12,2007,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3863013698630136,3.0136986301369864,2
185,3Scan,Biotechnology,390000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,1,2011,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.663013698630137,1.8767123287671232,2
186,3seventy,Software,2000000.0,operating,USA,TX,Austin,Austin,1.0,1,2008,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.632876712328767,0.0,2
187,3Sourcing,Human Resources,0.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,1,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8273972602739725,0.0,2
188,3sun,Clean Technology,15152514.0,operating,GBR,other,Norfolk,other,1.0,1,2007,0.0,15152514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1726027397260275,0.0,2
189,3TEN8,Software,1000000.0,operating,USA,CA,SF Bay Area,Santa Clara,1.0,8,2013,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0465753424657533,0.0,2
190,3Touch,Software,272000.0,closed,IRL,other,IRL - Other,Athlone,1.0,1,2003,0.0,272000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.331506849315068,0.0,1
191,3V Transaction Services,Online Shopping,25500000.0,operating,IRL,other,Dublin,Dublin,1.0,1,2004,0.0,25500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.169863013698631,0.0,2
192,3VR,Security,56567194.0,operating,USA,CA,SF Bay Area,San Francisco,6.0,1,2002,0.0,53000000.0,0.0,0.0,0.0,3567194.0,0.0,0.0,0.0,0.0,5000000.0,10000000.0,9000000.0,12000000.0,17000000.0,0.0,0.0,0.0,4.046575342465753,7.717808219178083,2
193,3X Systems,Flash Storage,3393925.0,operating,USA,OH,"Columbus, Ohio",Columbus,2.0,11,2007,0.0,3393925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041095890410959,2.263013698630137,2
194,4 the stars,Networking,1000.0,operating,BWA,other,BWA - Other,Ramotswa,1.0,7,2013,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8383561643835616,0.0,2
195,4-Tell,E-Commerce,2234979.0,operating,USA,WA,WA - Other,Stevenson,5.0,4,2009,25000.0,1959979.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249315068493151,2.0712328767123287,2
