name,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H
10sec, Mobile Commerce ,1600000.0,operating,,,,,2.0,2013-07-08,2013-07,2013.0,2013-10-31,2014-05-08,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10seconds Software, Mobility ,100000.0,operating,AUS,,Sydney,Sydney,1.0,2009-07-01,2009-07,2009.0,2010-07-01,2010-07-01,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10Six, Electronics ,0.0,operating,USA,NY,New York City,New York,1.0,,,,2014-02-01,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10X Technologies, Biotechnology ,3000000.0,operating,USA,CA,SF Bay Area,Oakland,1.0,2012-01-01,2012-01,2012.0,2012-11-07,2012-11-07,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10X10 Room, Software ,77500.0,operating,USA,MA,Boston,Lexington,1.0,2010-01-01,2010-01,2010.0,2011-10-12,2011-10-12,0.0,0.0,0.0,0.0,0.0,77500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115 network disks, Education ,0.0,operating,,,,,1.0,,,,2011-11-01,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117go, Social Travel ,20000000.0,operating,CHN,,Shanghai,Shanghai,1.0,2011-10-01,2011-10,2011.0,2014-04-28,2014-04-28,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0
11i Solutions, Enterprise Software ,1800000.0,operating,USA,AL,Huntsville,Huntsville,1.0,,,,2011-03-22,2011-03-22,0.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Labs, Personal Health ,0.0,operating,,,,,1.0,,,,0026-11-14,0026-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12 Star Survival, Sports ,0.0,operating,,,,,1.0,2013-07-17,2013-07,2013.0,2013-10-17,2013-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120 Sports, Sports ,0.0,operating,USA,IL,Chicago,Chicago,1.0,2013-01-01,2013-01,2013.0,2014-02-20,2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121 Rentals, Real Estate ,0.0,operating,USA,TX,TX - Other,Amarillo,1.0,2011-04-12,2011-04,2011.0,2014-09-03,2014-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121cast, Mobile ,270000.0,operating,AUS,,Melbourne,Melbourne,2.0,2012-02-01,2012-02,2012.0,2012-05-01,2012-11-13,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121nexus, Pharmaceuticals ,794000.0,operating,USA,RI,Providence,Providence,6.0,2011-10-07,2011-10,2011.0,2012-02-06,2014-01-01,69000.0,0.0,0.0,0.0,0.0,0.0,500000.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234ENTER, Advertising ,650267.0,operating,,,,,2.0,2012-01-01,2012-01,2012.0,2012-09-01,2013-11-22,500000.0,150267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123ContactForm, SaaS ,0.0,operating,ROM,,Timisoara,Timisoara,1.0,2008-01-01,2008-01,2008.0,2010-01-01,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248, Software ,378812.0,operating,GBR,,London,Cambridge,1.0,2013-01-01,2013-01,2013.0,2014-03-18,2014-03-18,378812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12Bis,,130636.0,operating,FRA,,Paris,Paris,1.0,2008-01-01,2008-01,2008.0,2012-03-15,2012-03-15,130636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12Return, Software ,619494.0,operating,NLD,,NLD - Other,Gorinchem,1.0,2010-12-10,2010-12,2010.0,2012-06-01,2012-06-01,0.0,0.0,0.0,0.0,0.0,0.0,619494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12Society, E-Commerce ,0.0,acquired,USA,CA,Los Angeles,West Hollywood,1.0,2012-01-01,2012-01,2012.0,2012-04-05,2012-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1366 Technologies, Manufacturing ,66450000.0,operating,USA,MA,Boston,Bedford,8.0,2007-01-01,2007-01,2007.0,2008-03-27,2013-12-12,0.0,63450000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,12400000.0,28400000.0,17500000.0,0.0,0.0,0.0,0.0,0.0
139shop, E-Commerce ,0.0,operating,CHN,,CHN - Other,,1.0,,,,2007-02-01,2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13th Lab, Mobile ,700000.0,operating,SWE,,Stockholm,Stockholm,1.0,2010-01-01,2010-01,2010.0,2012-06-15,2012-06-15,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140 Proof, Advertising ,5500000.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,2010-01-11,2010-01,2010.0,2009-07-01,2011-04-28,0.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0
140Fire, Entertainment ,500000.0,operating,USA,CA,Los Angeles,Santa Monica,1.0,2010-01-01,2010-01,2010.0,2010-05-05,2010-05-05,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.com, Software ,6204822.0,operating,CHN,,CHN - Other,,2.0,,,,2008-02-01,2011-03-01,0.0,6204822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,1704822.0,0.0,0.0,0.0,0.0,0.0,0.0
15Five, Software ,3400000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,2011-05-01,2011-05,2011.0,2012-01-01,2014-10-02,2200000.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15MinutesNOW, Games ,200000.0,operating,,,,,1.0,2011-04-19,2011-04,2011.0,2011-05-10,2011-05-10,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16 Mile Solutions, Software ,199957.0,operating,USA,WA,Seattle,Seattle,1.0,2006-01-01,2006-01,2006.0,2009-06-11,2009-06-11,0.0,199957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169 ST., Games ,50000.0,operating,USA,FL,Orlando,Lake Mary,1.0,2009-05-15,2009-05,2009.0,2009-06-01,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16Lab Inc.,,0.0,operating,,,,,1.0,2013-04-24,2013-04,2013.0,2014-11-26,2014-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170 Systems, Software ,14000000.0,acquired,USA,MA,Boston,Bedford,1.0,1990-01-01,1990-01,1990.0,2002-04-16,2002-04-16,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17u.cn, Travel ,84440319.0,operating,CHN,,Shanghai,Suzhou,3.0,2004-01-01,2004-01,2004.0,2008-01-01,2014-02-17,0.0,84440319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479014.0,0.0,83961305.0,0.0,0.0,0.0,0.0,0.0
1871, Designers ,2500000.0,operating,USA,IL,Chicago,Chicago,1.0,,,,2014-06-17,2014-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19pay, Finance ,9478511.0,operating,CHN,,Beijing,Beijing,3.0,2005-01-01,2005-01,2005.0,2006-01-01,2013-07-01,0.0,6230000.0,0.0,3248511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230000.0,0.0,0.0,0.0,0.0,0.0,0.0
1bib, Curated Web ,0.0,closed,CHN,,Guangzhou,Guangzhou,1.0,2006-01-01,2006-01,2006.0,2008-02-07,2008-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1C Company, Software ,200000000.0,,RUS,,Moscow,Moscow,1.0,1991-01-01,1991-01,1991.0,2011-10-03,2011-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1calendar, Education ,40000.0,operating,DNK,,Copenhagen,Copenhagen,1.0,2009-01-19,2009-01,2009.0,2008-04-04,2008-04-04,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Cast, Lifestyle ,0.0,closed,USA,WA,Seattle,Kirkland,1.0,2006-06-01,2006-06,2006.0,2008-08-12,2008-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1CLICK, Chat ,0.0,operating,IND,,Bangalore,Bangalore,1.0,2012-11-01,2012-11,2012.0,2014-01-26,2014-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1CloudStar, File Sharing ,0.0,operating,SGP,,Singapore,Singapore,1.0,2012-01-01,2012-01,2012.0,2013-08-01,2013-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1d4 Pty,,40000.0,operating,NOR,,Aust-Agder,,1.0,,,,2012-04-11,2012-04-11,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DayLater, Curated Web ,43811.0,operating,,,,,2.0,2009-08-26,2009-08,2009.0,2009-05-01,2009-10-01,0.0,0.0,0.0,0.0,0.0,31924.0,0.0,11887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DayMakeover, E-Commerce ,50000.0,closed,USA,CA,"Orange County, California",Santa Ana,1.0,2008-06-30,2008-06,2008.0,2008-06-30,2008-06-30,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1DocWay, Video Chat ,0.0,operating,USA,PA,Philadelphia,Philadelphia,1.0,2011-02-01,2011-02,2011.0,2011-08-10,2011-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Energy Systems, Software ,1450000.0,operating,USA,WA,Seattle,Seattle,1.0,2010-01-01,2010-01,2010.0,2013-04-22,2013-04-22,0.0,1450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1EQ, Mobile Health ,2100000.0,operating,,,,,3.0,2013-03-08,2013-03,2013.0,2012-07-01,2013-12-23,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1jiajie, E-Commerce ,4163132.0,operating,CHN,,Beijing,Beijing,2.0,,,,2013-09-01,2014-09-16,0.0,4163132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Lay, Mobile Security ,170000.0,operating,,,,,1.0,2013-07-18,2013-07,2013.0,2014-05-30,2014-05-30,170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Life Healthcare, Health and Wellness ,30000000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2002-01-01,2002-01,2002.0,2013-03-21,2013-03-21,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0
1Mind, Social Media ,500000.0,operating,USA,NH,"Manchester, New Hampshire",Hampton Falls,1.0,2011-01-01,2011-01,2011.0,2013-08-05,2013-08-05,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1o1Media, Photography ,0.0,operating,DEU,,Berlin,Berlin,1.0,2012-01-01,2012-01,2012.0,2013-10-01,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Rebel, Fitness ,2572969.0,operating,,,,,1.0,,,,2014-09-01,2014-09-01,0.0,0.0,2572969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1Ring, Sales and Marketing ,0.0,operating,,,,,1.0,2009-05-01,2009-05,2009.0,2011-02-21,2011-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1RP Media,,0.0,operating,USA,CA,Los Angeles,Los Angeles,1.0,2011-01-01,2011-01,2011.0,2012-06-29,2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1SDK, Predictive Analytics ,156000.0,operating,DEU,,Berlin,Berlin,2.0,2013-01-25,2013-01,2013.0,2013-08-05,2013-09-02,156000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1spire, Manufacturing ,30000.0,operating,USA,TX,Houston,Houston,1.0,2011-10-01,2011-10,2011.0,2011-12-20,2011-12-20,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st Choice Lawn Care,,0.0,operating,USA,LA,Shreveport,Bossier City,1.0,2012-08-01,2012-08,2012.0,2012-07-22,2012-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1st Merchant Funding, Financial Services ,10000000.0,,USA,FL,Miami,Miami,1.0,2007-01-01,2007-01,2007.0,2014-05-07,2014-05-07,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1stdibs, E-Commerce ,117000000.0,operating,USA,NY,New York City,New York,4.0,2001-01-01,2001-01,2001.0,2011-11-03,2014-01-24,0.0,57000000.0,0.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0
1stGig.com, E-Commerce ,750000.0,operating,USA,NY,"Albany, New York",Saratoga Springs,1.0,2009-08-01,2009-08,2009.0,2012-10-01,2012-10-01,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1V1 DRAFT GAEMS,,0.0,operating,USA,NC,Asheville,Asheville,1.0,2014-09-19,2014-09,2014.0,2014-08-28,2014-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1World Online, Enterprise Software ,1500000.0,operating,USA,CA,SF Bay Area,San Jose,2.0,2011-12-01,2011-12,2011.0,2013-07-02,2013-12-01,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Minutes, Games ,1660000.0,operating,FRA,,Paris,Paris,1.0,2000-10-01,2000-10,2000.0,2008-06-19,2008-06-19,0.0,1660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Pro Media Group,,41250.0,operating,,,,,1.0,2011-01-01,2011-01,2011.0,2014-01-01,2014-01-01,41250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-Observe,,204189.0,operating,BEL,,BEL - Other,Ferrières,1.0,2010-01-01,2010-01,2010.0,2014-06-25,2014-06-25,204189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20/20 Gene Systems Inc., Biotechnology ,150000.0,operating,USA,MD,"Washington, D.C.",Rockville,1.0,2000-05-01,2000-05,2000.0,2012-09-25,2012-09-25,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2080 Media, News ,41000000.0,operating,USA,GA,Atlanta,Atlanta,5.0,2008-01-01,2008-01,2008.0,2010-08-05,2013-07-19,0.0,35700000.0,0.0,0.0,0.0,5300000.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,26000000.0,0.0,0.0,0.0,0.0
20:20 Mobile, Mobile ,29750000.0,operating,IRL,,IRL - Other,Cree,1.0,2006-09-01,2006-09,2006.0,2008-07-04,2008-07-04,0.0,29750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20lines, Curated Web ,1236454.0,operating,ITA,,Roncade,Roncade,3.0,2012-01-01,2012-01,2012.0,2012-11-15,2014-06-01,1236454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20x200, Art ,2800000.0,operating,USA,NY,New York City,New York,2.0,2007-09-01,2007-09,2007.0,2009-10-01,2010-08-01,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21Cake Food Co., Manufacturing ,1464128.0,operating,CHN,,Beijing,Beijing,1.0,2004-01-01,2004-01,2004.0,2010-01-22,2010-01-22,0.0,0.0,0.0,0.0,0.0,0.0,1464128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21Diamonds, E-Commerce ,6369507.0,operating,IND,,New Delhi,Gurgaon,1.0,2012-06-01,2012-06,2012.0,2012-11-15,2012-11-15,0.0,6369507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6369507.0,0.0,0.0,0.0,0.0,0.0
2.10E+07, Big Data ,5050000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2013-01-01,2013-01,2013.0,2013-11-17,2013-11-17,0.0,5050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21GRAMS, Software ,2580000.0,operating,SWE,,Stockholm,Stockholm,1.0,,,,2006-04-03,2006-04-03,0.0,2580000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21st Century Oncology, Health and Wellness ,325000000.0,operating,USA,FL,Fort Myers,Fort Myers,1.0,,,,2014-09-26,2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21viaNet, Software ,100000000.0,operating,CHN,,Beijing,Beijing,2.0,2009-10-16,2009-10,2009.0,2012-12-01,2013-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22nd Century Group, Biotechnology ,15034750.0,operating,USA,NY,NY - Other,Clarence,6.0,1998-01-01,1998-01,1998.0,2010-12-28,2014-09-18,0.0,12528500.0,0.0,0.0,0.0,2506250.0,0.0,0.0,0.0,0.0,2428500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22seeds, Software ,250000.0,operating,ISR,,Tel Aviv,Tel Aviv,1.0,2010-01-01,2010-01,2010.0,2013-10-15,2013-10-15,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2345.com, Software ,1610541.0,operating,CHN,,Shanghai,Shanghai,2.0,2005-09-01,2005-09,2005.0,2010-05-01,2010-10-01,0.0,0.0,0.0,1610541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2359 Media, Mobile ,615000.0,operating,SGP,,Singapore,Singapore,1.0,2009-02-01,2009-02,2009.0,2011-01-11,2011-01-11,0.0,615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23andMe, Biotechnology ,111949900.0,operating,USA,CA,SF Bay Area,Mountain View,6.0,2006-04-01,2006-04,2006.0,2007-05-01,2014-07-29,0.0,110549900.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,9000000.0,12600000.0,31000000.0,57949900.0,0.0,0.0,0.0,0.0
23press, Blogging Platforms ,50000.0,operating,CAN,ON,Toronto,Toronto,1.0,2011-06-01,2011-06,2011.0,2011-08-15,2011-08-15,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Hour Pro Muscle Gym, Sports ,0.0,operating,USA,FL,Florida's Space Coast,Rockledge,1.0,2014-07-15,2014-07,2014.0,2014-10-23,2014-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Media Network, News ,1209701.0,operating,SWE,,Stockholm,Stockholm,2.0,,,,2008-09-01,2009-01-01,0.0,1024250.0,0.0,185451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 Quan, Real Estate ,0.0,operating,,,,,2.0,,,,2010-05-01,2011-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24/7 Card, Finance ,3452941.0,closed,USA,CA,Los Angeles,Los Angeles,3.0,,,,2010-10-25,2011-12-21,0.0,3452941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247 Techies, Hardware + Software ,600000.0,operating,USA,NY,New York City,New York,1.0,,,,2012-11-05,2012-11-05,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248 SolidState,,500000.0,operating,USA,CA,Los Angeles,Rolling Hills Estates,1.0,2007-01-01,2007-01,2007.0,2009-07-23,2009-07-23,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0
24Fundraiser.com, Social Fundraising ,400000.0,operating,USA,IL,Chicago,Willowbrook,1.0,2007-08-01,2007-08,2007.0,2014-05-01,2014-05-01,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24h00,,0.0,,FRA,,Paris,Paris,1.0,2006-01-01,2006-01,2006.0,2006-08-01,2006-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24M Technologies, Clean Technology ,16000000.0,operating,USA,MD,Salisbury,Cambridge,1.0,2010-01-01,2010-01,2010.0,2010-08-16,2010-08-16,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24PageBooks, Software ,50000.0,closed,USA,NY,"Rochester, New York",Rochester,1.0,2010-01-01,2010-01,2010.0,2011-05-24,2011-05-24,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24Symbols, Software ,0.0,operating,ESP,,Madrid,Madrid,1.0,2010-08-07,2010-08,2010.0,2010-10-20,2010-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24tidy, Services ,1856561.0,operating,CHN,,CHN - Other,,2.0,,,,2013-12-27,2014-07-14,0.0,1692088.0,0.0,0.0,0.0,0.0,164473.0,0.0,0.0,0.0,1692088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24x7 Learning, Education ,4000000.0,operating,IND,,Bangalore,Bangalore,1.0,2001-01-01,2001-01,2001.0,2007-11-06,2007-11-06,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250ok, Software ,200000.0,operating,USA,IN,Indianapolis,Indianapolis,1.0,2012-01-01,2012-01,2012.0,2012-09-01,2012-09-01,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
